PLAYER_NAME;POSITION;YEAR;AGE;GP;W;L;W_PCT;FGM;FGA;FG_PCT;FG3M;FG3A;FG3_PCT;FTM;FTA;FT_PCT;OREB;DREB;REB;AST;TOV;STL;BLK;BLKA;PF;PFD;PTS;PLUS_MINUS;DD2;TD3;DEF_RATING;DREB_PCT;PCT_DREB;PCT_STL;PCT_BLK;OPP_PTS_OFF_TOV;OPP_PTS_2ND_CHANCE;OPP_PTS_FB;OPP_PTS_PAINT;DEF_WS
Wendell Carter Jr.;C;2022;23;62;16;46;0,258;9,311036789;17,65886288;0,842809365;1,765886288;5,618729097;0,524949833;3,692307692;5,297658863;1,109297659;3,531772575;13,1638796;16,85618729;4,494983278;3,050167224;0,963210702;1,123745819;0,963210702;4,334448161;4,816053512;24,08026756;-3,531772575;52,97658863;0;174,6622074;0,417391304;0,585953177;0,215117057;0,415785953;16,21404682;12,84280936;10,91638796;42,06020067;0,162140468
Moses Brown;C;2022;22;40;19;21;0,475;8,930232558;15,06976744;3,309767442;0;0;0;6,139534884;10,04651163;3,332093023;5,581395349;13,39534884;18,97674419;0;2,790697674;1,11627907;2,23255814;1,11627907;7,255813953;6,697674419;24;-6,697674419;16,74418605;0;605,5813953;1,434418605;2,009302326;0,781395349;2,706976744;16,74418605;11,72093023;13,95348837;41,30232558;0,173023256
Jarrett Allen;C;2022;24;56;35;21;0,625;9,808049536;14,41486068;1,006068111;0;0,297213622;0,148606811;4,309597523;6,241486068;1,052136223;5,052631579;10,84829721;16,0495356;2,377708978;2,526315789;1,188854489;1,931888545;0,891640867;2,526315789;6,241486068;23,92569659;3,566563467;47,55417957;0;158,5634675;0,316532508;0,466625387;0,248173375;0,667244582;18,27863777;12,48297214;12,48297214;46,21671827;0,190216718
Gordon Hayward;SF;2022;32;49;26;23;0,531;8,727272727;18,95924765;0,690658307;2,70846395;6,771159875;0,588338558;3,912225705;4,514106583;1,272978056;1,203761755;5,717868339;6,921630094;5,4169279;2,55799373;1,504702194;0,601880878;0,902821317;2,55799373;4,363636364;23,92476489;-0,601880878;1,504702194;0;167,0219436;0,17153605;0,255799373;0,240752351;0,218181818;15,19749216;14,59561129;14,14420063;48;0,132413793
Kevin Porter Jr.;SG;2022;22;61;16;45;0,262;8,434504792;20,2428115;0,636421725;3,833865815;10,42811502;0,575079872;3,067092652;4,907348243;0,984536741;1,073482428;5,674121406;6,747603834;9,50798722;4,75399361;1,686900958;0,61341853;1,073482428;3,987220447;4,447284345;23,92332268;-7,054313099;15,33546326;1,533546326;176,2044728;0,170223642;0,25456869;0,383386581;0,193226837;21,46964856;14,5686901;17,32907348;53,21405751;0,07514377
Brandon Knight;SF;2022;30;5;2;3;0,4;7,441860465;18,60465116;1,488372093;2,976744186;12,65116279;0,874418605;5,953488372;5,953488372;3,720930233;0;5,953488372;5,953488372;5,953488372;2,976744186;0,744186047;0;1,488372093;3,720930233;4,465116279;23,81395349;-4,465116279;0;0;398,8837209;0,364651163;0,573023256;0,532093023;0;20,8372093;19,34883721;15,62790698;46,13953488;0,197209302
Tyrese Maxey;SG;2022;21;75;45;30;0,6;8,702549575;18,08498584;0,659490085;2,447592068;5,575070822;0,580623229;3,807365439;4,487252125;1,177563739;0,407932011;3,943342776;4,351274788;5,847025496;1,631728045;0,95184136;0,543909348;0,95184136;2,855524079;3,263456091;23,79603399;3,535410765;1,359773371;0;149,1671388;0,10878187;0,156373938;0,182209632;0,157733711;13,86968839;13,05382436;15,36543909;48,81586402;0,148215297
Franz Wagner;PG;2022;20;79;21;58;0,266;9,068403909;19,23127036;0,731726384;1,876221498;5,315960912;0,553485342;3,752442997;4,377850163;1,349315961;1,719869707;5,315960912;7,035830619;4,534201954;2,345276873;1,407166124;0,625407166;1,719869707;3,283387622;3,752442997;23,76547231;-4,846905537;3,127035831;0;173,237785;0,165732899;0,234527687;0,322084691;0,226710098;16,10423453;12,9771987;12,03908795;42,3713355;0,134462541
Tobias Harris;PF;2022;29;73;45;28;0,616;9,379310345;19,31034483;0,664827586;1,931034483;5,24137931;0,506206897;3,172413793;3,862068966;1,16137931;1,517241379;7,862068966;9,379310345;4,827586207;2,206896552;0,827586207;0,827586207;1,379310345;3,034482759;3,034482759;23,72413793;3,172413793;12,4137931;1,379310345;151,7241379;0,226206897;0,322758621;0,166896552;0,217931034;13,24137931;12,82758621;15,03448276;47,72413793;0,144827586
Reggie Perry;PF;2022;22;10;0;10;0;10,26737968;20,27807487;1,298823529;0,770053476;4,106951872;0,482566845;2,310160428;3,85026738;1,540106952;3,85026738;8,213903743;12,06417112;3,080213904;2,823529412;2,310160428;1,540106952;0,770053476;8,470588235;3,080213904;23,61497326;-20,02139037;2,56684492;0;300,5775401;0,423529412;0,703315508;0,659679144;1,026737968;19,2513369;20,27807487;16,94117647;48,77005348;0,046203209
Malik Monk;SG;2022;24;76;32;44;0,421;8,711743772;18,61921708;0,80797153;3,928825623;9,90747331;0,667900356;2,049822064;2,56227758;1,358007117;0,854092527;4,953736655;5,807829181;4,953736655;2,733096085;1,366548043;0,683274021;0,683274021;3,074733096;2,391459075;23,57295374;1,195729537;1,708185053;0;192,8540925;0,16911032;0,249395018;0,32113879;0,227188612;16,0569395;13,32384342;14,86120996;52,78291815;0,104199288
Cameron Payne;PG;2022;27;58;46;12;0,793;8,945454545;22,03636364;0,892363636;2,618181818;7,854545455;0,733090909;2,836363636;3,272727273;1,839272727;0,872727273;5,672727273;6,545454545;10,69090909;3,927272727;1,527272727;0,654545455;1,309090909;4,581818182;3,709090909;23,56363636;5,672727273;6,545454545;0;224,0727273;0,237818182;0,353454545;0,401454545;0,272727273;16,14545455;14,4;10,69090909;44,29090909;0,253090909
Duane Washington Jr.;C;2022;22;48;12;36;0,25;8,554455446;21,14851485;0,962376238;4,03960396;10,69306931;0,895841584;2,376237624;3,089108911;1,791683168;0,237623762;3,801980198;4,03960396;4,277227723;2,851485149;1,188118812;0,237623762;1,425742574;3,326732673;3,326732673;23,52475248;-6,178217822;0;0;275,8811881;0,194851485;0,292277228;0,446732673;0,066534653;18,77227723;12,83168317;14,25742574;51,08910891;0,061782178
Derrick Rose;PG;2022;33;26;11;15;0,423;9,208163265;20,57142857;0,871836735;2,742857143;6,857142857;0,787591837;2,351020408;2,351020408;1,896489796;1,567346939;4,310204082;5,87755102;7,836734694;2,93877551;1,567346939;0,979591837;1,371428571;1,175510204;1,959183673;23,51020408;6,857142857;0;0;202,3836735;0,156734694;0,242938776;0,434938776;0,284081633;13,91020408;12,73469388;8,424489796;38,79183673;0,239020408
Immanuel Quickley;PG;2022;22;78;35;43;0,449;7,480519481;19,32467532;0,814545455;3,74025974;10,5974026;0,718961039;4,779220779;5,402597403;1,830649351;0,831168831;5,818181818;6,649350649;7,272727273;2,701298701;1,454545455;0;0,831168831;4,363636364;4,155844156;23,48051948;7,064935065;8,311688312;4,155844156;217,7662338;0,236883117;0,342857143;0,405194805;0,037402597;13,2987013;11,84415584;7,688311688;38,23376623;0,216103896
Harrison Barnes;PF;2022;29;77;27;50;0,351;7,285714286;15,42857143;0,67;2,571428571;6,714285714;0,562857143;6,285714286;7,714285714;1,18;1,571428571;6,428571429;8;3,428571429;2,142857143;1;0,285714286;0,857142857;1,714285714;5,714285714;23,42857143;-7;7,142857143;0;166,7142857;0,192857143;0,28;0,211428571;0,088571429;17,85714286;14,57142857;14,57142857;53;0,05
Cam Reddish;SF;2022;22;49;20;29;0,408;7,884057971;19,24637681;0,936811594;3,014492754;8,811594203;0,832463768;4,869565217;5,333333333;2,091594203;1,15942029;3,710144928;4,869565217;2,31884058;2,782608696;2,31884058;0,695652174;1,15942029;2,782608696;3,710144928;23,42028986;-10,20289855;0;0;262,0289855;0,173913043;0,250434783;0,767536232;0,387246377;18,08695652;12,75362319;12,98550725;48,92753623;0,106666667
Saddiq Bey;SF;2022;23;82;23;59;0,28;8;20,21818182;0,576;3,781818182;10,76363636;0,503272727;3,781818182;4,509090909;1,202909091;1,890909091;5,963636364;7,854545455;4,072727273;1,745454545;1,309090909;0,290909091;0,872727273;2,327272727;3,2;23,41818182;-8,872727273;8,727272727;0;165,8181818;0,181818182;0,269090909;0,256;0,097454545;16,29090909;12,65454545;11,05454545;50,32727273;0,088727273
Rudy Gobert;C;2022;29;66;42;24;0,636;8,224299065;11,51401869;1,066168224;0;0,14953271;0;6,878504673;10,01869159;1,031775701;5,53271028;16,44859813;21,98130841;1,644859813;2,691588785;1,046728972;3,140186916;1,046728972;4,037383178;8,672897196;23,3271028;9,420560748;79,25233645;0;156,2616822;0,466542056;0,671401869;0,221308411;0,998878505;16;11,6635514;11,81308411;41,86915888;0,225794393
Trey Burke;PG;2022;29;42;24;18;0,571;9,142857143;23,31428571;1,787428571;2,742857143;9,142857143;1,449142857;2,285714286;2,285714286;3,977142857;0,457142857;3,2;3,657142857;6,4;2,742857143;1,371428571;0;0,457142857;4,114285714;3,2;23,31428571;-0,914285714;0;0;476,3428571;0,292571429;0,425142857;0,804571429;0;17,82857143;11,88571429;11,88571429;44,8;0,233142857
Cedi Osman;SF;2022;27;66;37;29;0,561;8,036199095;18,8959276;0,938280543;4,126696833;11,72850679;0,775384615;2,823529412;4,343891403;1,442171946;0,868778281;3,909502262;4,778280543;4,343891403;2,171945701;1,737556561;0,43438914;0,868778281;4,126696833;3,475113122;23,239819;-1,954751131;0;0;237,1764706;0,173755656;0,264977376;0,54081448;0,191131222;17,80995475;13,68325792;13,03167421;49,52036199;0,158552036
Malik Beasley;SG;2022;25;79;46;33;0,582;8,064;20,736;0,75072;5,76;15,552;0,72384;1,152;1,536;1,56864;0,576;4,8;5,568;2,88;0,96;0,96;0,384;0,768;2,112;0,96;23,232;1,92;0;0;211,392;0,192;0,28608;0,2304;0,10368;16,128;13,824;14,208;45,504;0,144
Brandon Williams;SF;2022;22;24;2;22;0,083;7,91011236;21,21348315;0,668764045;2,337078652;7,91011236;0,52494382;5,033707865;7,191011236;1,260224719;1,438202247;4,134831461;5,573033708;7,011235955;4,314606742;1,797752809;0,719101124;1,617977528;3,95505618;5,573033708;23,19101124;-20,31460674;3,595505618;0;218,6067416;0,16;0,248089888;0,36494382;0,327191011;20,49438202;16,17977528;16,17977528;47,46067416;-0,017977528
Cam Thomas;SF;2022;20;67;32;35;0,478;9;20,45454545;1,180909091;1,909090909;7,090909091;0,736363636;3,545454545;4,363636364;2,260909091;0,545454545;6;6,545454545;3,272727273;2,181818182;1,363636364;0,272727273;1,090909091;2,727272727;3,272727273;23,18181818;-5,727272727;0;0;307,3636364;0,321818182;0,488181818;0,57;0,177272727;16,63636364;13,63636364;13,36363636;48,54545455;0,106363636
Frank Jackson;PG;2022;24;53;9;44;0,17;8,072727273;19,85454545;0,877090909;3,490909091;11,56363636;0,672;3,490909091;4,363636364;1,804363636;0,872727273;2,836363636;3,490909091;2,181818182;1,527272727;1,090909091;0,436363636;1,090909091;3,709090909;3,490909091;23,12727273;-7,636363636;0;0;241,9636364;0,126545455;0,194181818;0,309818182;0,146181818;16,14545455;12,21818182;11,56363636;49,30909091;0,135272727
Lauri Markkanen;PF;2022;24;61;32;29;0,525;7,948051948;17,92207792;0,693506494;3,428571429;9,662337662;0,557922078;3,584415584;4,051948052;1,352727273;1,558441558;7,324675325;8,883116883;2,025974026;1,402597403;1,090909091;0,779220779;1,246753247;3,272727273;3,74025974;23,06493506;4,363636364;4,675324675;0;171,2727273;0,229090909;0,335064935;0,255584416;0,277402597;16,83116883;12,77922078;12;47,06493506;0,146493506
Tim Hardaway Jr.;SG;2022;30;42;24;18;0,571;8,108108108;20,43243243;0,638918919;3,891891892;11,67567568;0,544864865;3,081081081;4,054054054;1,227567568;0,486486486;5,513513514;6;3,567567568;1,297297297;1,459459459;0,162162162;0,648648649;2,918918919;3,405405405;23,02702703;1,459459459;0;0;174,6486486;0,184864865;0,264324324;0,35027027;0,105405405;13,94594595;13,78378378;12,16216216;46,21621622;0,18
Goga Bitadze;C;2022;22;50;17;33;0,34;8,547945205;16,43835616;1,709589041;1,643835616;5,260273973;0,946849315;4,273972603;6,246575342;2,23890411;5,260273973;6,575342466;11,50684932;3,616438356;2,95890411;1,315068493;2,630136986;1,643835616;6,904109589;5,589041096;23,01369863;-1,97260274;6,575342466;0;382,6849315;0,456986301;0,706849315;0,604931507;1,624109589;18,4109589;13,80821918;15,12328767;55,56164384;0,055890411
Nik Stauskas;PF;2022;28;8;7;1;0,875;6;18;3,57;5;13;4;5;8;6,67;1;3;4;3;1;0;0;0;1;5;23;23;0;0;902;0,49;0,67;0;0;10;11;10;40;0,44
Mike Conley;PG;2022;34;72;44;28;0,611;8,055944056;18,46153846;0,73006993;3,86013986;9,734265734;0,684755245;3,020979021;3,86013986;1,335944056;1,174825175;4,027972028;5,034965035;8,895104895;2,853146853;2,181818182;0,503496503;0,671328671;3,356643357;3,692307692;22,99300699;8,055944056;3,356643357;0;176,0559441;0,132587413;0,187972028;0,542097902;0,18965035;15,60839161;11,58041958;11,74825175;42,62937063;0,21986014
Isaiah Roby;PF;2022;24;45;10;35;0,222;8,417061611;16,37914692;1,1692891;2,274881517;5,004739336;1,010047393;3,867298578;5,914691943;1,528720379;3,867298578;7,279620853;10,91943128;3,639810427;2,274881517;1,819905213;1,819905213;1,137440758;5,45971564;4,777251185;22,97630332;-9,327014218;9,099526066;0;257,971564;0,32985782;0,482274882;0,518672986;0,766635071;16,83412322;13,6492891;11,60189573;52,77725118;0,100094787
Evan Fournier;SG;2022;29;80;36;44;0,45;8,13559322;19,68813559;0,678508475;4,881355932;12,52881356;0,632949153;1,627118644;2,277966102;1,152;0,650847458;3,579661017;4,230508475;3,416949153;2,115254237;1,627118644;0,488135593;0,650847458;3,742372881;1,952542373;22,94237288;-1,952542373;0;0;183,0508475;0,118779661;0,170847458;0,403525424;0,136677966;15,94576271;12,85423729;13,50508475;46,21016949;0,110644068
Cameron Johnson;PF;2022;26;66;50;16;0,758;7,694656489;16,85496183;0,842748092;4,580152672;10,80916031;0,778625954;2,748091603;3,114503817;1,575572519;1,099236641;6,41221374;7,511450382;2,748091603;1,282442748;1,648854962;0,366412214;0,732824427;3,114503817;2,93129771;22,90076336;6,045801527;0;0;191,6335878;0,225343511;0,32610687;0,344427481;0,175877863;15,75572519;13,19083969;10,44274809;45,98473282;0,225343511
Kelly Olynyk;PF;2022;31;40;13;27;0,325;8,041884817;18,09424084;1,125863874;2,513089005;7,539267016;0,844397906;4,272251309;5,528795812;1,947643979;3,518324607;7,790575916;11,05759162;7,036649215;3,769633508;2,010471204;1,256544503;0,753926702;6,282722513;6,785340314;22,86910995;-4,523560209;2,513089005;0;284,7329843;0,427225131;0,658429319;0,537801047;0,645863874;18,34554974;13,31937173;11,56020942;50,2617801;0,10052356
De'Anthony Melton;PG;2022;23;73;49;24;0,671;8,035242291;20,08810573;0,854273128;4,017621145;10,78414097;0,790837004;2,537444934;3,383259912;1,585903084;1,9030837;7,612334802;9,515418502;5,709251101;3,171806167;2,960352423;1,057268722;1,057268722;3,806167401;2,960352423;22,83700441;6,343612335;4,22907489;0;224,9867841;0,317180617;0,4630837;0,598414097;0,382731278;15,85903084;13,3215859;11,62995595;47,57709251;0,200881057
Luka Garza;PG;2022;23;32;3;29;0,094;8,262295082;18,09836066;1,766557377;1,967213115;5,901639344;1,286557377;4,721311475;7,475409836;2,451147541;7,081967213;5,114754098;12,19672131;2,360655738;2,360655738;1,180327869;0,786885246;1,967213115;6,68852459;7,081967213;22,81967213;-7,868852459;7,868852459;0;436,3278689;0,456393443;0,680655738;0,444590164;0,908852459;22,03278689;11,40983607;13,37704918;52,72131148;0,137704918
OG Anunoby;SF;2022;24;48;31;17;0,646;8,533333333;19,33333333;0,590666667;3,2;8,8;0,484;2,533333333;3,333333333;1,005333333;2;5,333333333;7,333333333;3,466666667;2,266666667;2;0,666666667;1,333333333;3,6;3,066666667;22,8;3,733333333;4;0;144,1333333;0,154666667;0,225333333;0,269333333;0,198666667;13,86666667;12,66666667;11,73333333;45,86666667;0,172
Aaron Gordon;PF;2022;26;75;46;29;0,613;8,782334385;16,80757098;0,787381703;1,8170347;5,299684543;0,507255521;3,482649842;4,694006309;1,125047319;2,574132492;6,359621451;8,933753943;3,785488959;2,72555205;0,90851735;0,90851735;1,059936909;3,028391167;4,088328076;22,71293375;6,511041009;9,085173502;0;168,2271293;0,19533123;0,269526814;0,205930599;0,384605678;17,26182965;10,9022082;12,26498423;51,33123028;0,128706625
Marvin Bagley III;PF;2022;23;48;17;31;0,354;9,439330544;18,67782427;1,012217573;1,0041841;4,016736402;0,475983264;2,811715481;4,217573222;1,331548117;4,418410042;9,841004184;14,05857741;1,606694561;1,606694561;1,0041841;0,80334728;1,205020921;3,815899582;4,418410042;22,69456067;-5,623430962;14,05857741;0;230,7615063;0,40167364;0,596485356;0,283179916;0,353472803;15,86610879;13,25523013;12,85355649;47,79916318;0,074309623
Doug McDermott;PF;2022;30;51;21;30;0,412;8,4;18,2;0,924;4,2;10;0,844;1,6;2;1,568;0,8;3,8;4,6;2,6;1,6;0,6;0,2;1;3;1,8;22,6;-1,4;0;0;228,2;0,152;0,226;0,146;0,108;15,6;15,6;13,4;53,2;0,088
Dennis Schroder;SF;2022;28;64;32;32;0,5;8,195121951;18,8989547;0,720836237;2,174216028;6,522648084;0,57533101;4,181184669;4,850174216;1,426620209;0,836236934;4,682926829;5,519163763;7,693379791;3,679442509;1,337979094;0,167247387;1,337979094;4,013937282;4,850174216;22,57839721;-0,836236934;1,672473868;0;180,4599303;0,162229965;0,240836237;0,316097561;0,063554007;15,05226481;12,71080139;11,20557491;44,65505226;0,168919861
James Bouknight;PG;2022;21;31;15;16;0,484;7,836734694;22,04081633;1,704489796;2,448979592;7,836734694;1,699591837;4,408163265;4,897959184;4,266122449;3,428571429;4,897959184;8,326530612;3,918367347;2,448979592;0,979591837;0;2,448979592;4,408163265;3,428571429;22,53061224;-7,836734694;0;0;559,3469388;0,440816327;0,715102041;0,646530612;0,142040816;17,63265306;18,12244898;14,69387755;46,53061224;0,088163265
Nickeil Alexander-Walker;SG;2022;23;65;29;36;0,446;8,283185841;22,30088496;0,790088496;3,398230088;11,04424779;0,660530973;2,548672566;3,610619469;1,578053097;1,274336283;4,884955752;6,159292035;5,097345133;2,973451327;1,486725664;0,849557522;1,486725664;3,398230088;3,185840708;22,51327434;-3,610619469;4,247787611;0;235,1150442;0,218761062;0,316460177;0,414159292;0,356814159;17,20353982;12,74336283;10,61946903;44,81415929;0,135929204
Lance Stephenson;PG;2022;31;46;11;35;0,239;8,677966102;18,98305085;1,233898305;1,627118644;5,423728814;0,813559322;3,796610169;4,610169492;2,136949153;0,813559322;6,779661017;7,593220339;9,762711864;4,338983051;1,355932203;0,271186441;1,084745763;5,694915254;3,796610169;22,50847458;-6,779661017;8,13559322;0;318,3728814;0,404067797;0,599322034;0,591186441;0,151864407;17,89830508;12,74576271;14,91525424;50,71186441;0,040677966
Jabari Parker;PF;2022;27;12;4;8;0,333;7,659574468;16,34042553;2,420425532;3,574468085;6,638297872;2,553191489;4,085106383;4,085106383;5,106382979;2,042553191;9,70212766;11,74468085;2,553191489;3,574468085;1,531914894;0,510638298;1,021276596;5,617021277;2,042553191;22,46808511;-3,063829787;0;0;534,6382979;0,919148936;1,526808511;1,363404255;0,423829787;15,31914894;14,80851064;11,74468085;52,59574468;0,224680851
Chris Duarte;PG;2022;24;55;21;34;0,382;8,4;19,37142857;0,740571429;2,914285714;7,885714286;0,632571429;2,742857143;3,428571429;1,378285714;1,2;5,828571429;7,028571429;3,6;2,742857143;1,714285714;0,342857143;1,2;2,914285714;3,428571429;22,45714286;-1,714285714;0;0;188,0571429;0,200571429;0,289714286;0,413142857;0,097714286;16,8;13,37142857;12,51428571;49,88571429;0,149142857
Daniel Gafford;C;2022;23;72;30;42;0,417;9,552238806;13,6119403;1,654925373;0;0;0;3,582089552;5,014925373;1,669253731;5,253731343;8,358208955;13,6119403;2,149253731;2,149253731;0,955223881;3,343283582;1,194029851;5,731343284;5,253731343;22,44776119;-6,925373134;19,10447761;0;275,8208955;0,40358209;0,597014925;0,370149254;1,344477612;16,23880597;12,89552239;10,02985075;47,28358209;0,066865672
Jakob Poeltl;C;2022;26;68;30;38;0,441;9,931034483;16,22068966;1,022896552;0;0;1,655172414;2,317241379;4,634482759;0,819310345;6,455172414;9,103448276;15,39310345;4,634482759;2,648275862;1,15862069;2,813793103;0,993103448;5,131034483;4,634482759;22,34482759;2,813793103;46,34482759;0;185,0482759;0,304551724;0,453517241;0,243310345;0,916965517;13,24137931;14,4;10,92413793;50,31724138;0,119172414
Jaxson Hayes;C;2022;21;70;29;41;0,414;8,4;13,68;1,4784;0,72;1,92;0,8424;5,04;6,48;1,8384;3,84;6,96;10,8;1,44;1,92;1,2;1,92;0,72;5,28;5,28;22,32;0,72;9,6;0;262,08;0,3504;0,516;0,3;1,032;15,36;13,68;10,08;45,6;0,1584
Alperen Sengun;PF;2022;19;72;18;54;0,25;8,115942029;16,92753623;1,099130435;0,927536232;3,710144928;0,575072464;5,333333333;7,420289855;1,648695652;4,405797101;8,115942029;12,75362319;6,028985507;4,637681159;1,855072464;2,086956522;1,391304348;6,956521739;7,652173913;22,26086957;-9,971014493;18,55072464;0;270,3768116;0,403478261;0,628405797;0,570434783;1,057391304;21,79710145;15,07246377;17,62318841;54,26086957;0,053333333
Isaiah Hartenstein;C;2022;24;68;37;31;0,544;9,117318436;14,48044693;1,678659218;0,536312849;1,072625698;1,252290503;3,48603352;5,094972067;1,847597765;4,558659218;8,581005587;13,1396648;6,43575419;3,217877095;1,877094972;2,94972067;0,804469274;6,703910615;5,363128492;22,25698324;6,703910615;5,363128492;0;281,5642458;0,423687151;0,648938547;0,654301676;1,348826816;17,96648045;16,3575419;13,1396648;49,34078212;0,219888268
Spencer Dinwiddie;SG;2022;29;67;38;29;0,567;7,459459459;17,83783784;0,674594595;2,756756757;7,945945946;0,54972973;4,702702703;6,162162162;1,255135135;1,135135135;5,675675676;6,810810811;8,432432432;2,594594595;1,135135135;0,324324324;0,972972973;3,567567568;5,027027027;22,21621622;-1,135135135;11,35135135;1,621621622;177,4054054;0,18;0,265945946;0,301621622;0,108648649;13,94594595;12,97297297;9,405405405;47,35135135;0,157297297
Danilo Gallinari;PF;2022;33;66;35;31;0,53;7,399209486;17,07509881;0,823399209;3,225296443;8,537549407;0,72284585;3,984189723;4,553359684;1,715098814;0,948616601;7,778656126;8,916996047;2,845849802;1,138339921;0,758893281;0,37944664;0,37944664;2,656126482;4,743083004;22,19762846;3,035573123;3,794466403;0;213,6284585;0,305454545;0,453438735;0,214387352;0,170750988;14,41897233;13,09090909;11,95256917;49,32806324;0,108142292
Coby White;PG;2022;22;61;32;29;0,525;8,029090909;18,50181818;0,755781818;3,84;10,12363636;0,672;2,269090909;2,618181818;1,495854545;0,523636364;4,712727273;5,236363636;5,061818182;1,92;0,872727273;0,349090909;0,698181818;3,84;2,443636364;22,16727273;-1,047272727;1,745454545;0;198,2836364;0,1728;0,247854545;0,223418182;0,143127273;14,66181818;12,91636364;11,52;51,31636364;0,094254545
Vernon Carey Jr.;C;2022;21;7;3;4;0,429;7,619047619;14,47619048;4,099047619;0;0;0;6,857142857;14,47619048;3,52;8,380952381;4,571428571;12,95238095;0;3,047619048;2,285714286;0,761904762;0;4,571428571;8,380952381;22,0952381;-48;0;0;1008;0,708571429;1,013333333;3,047619048;2,537142857;20,57142857;23,61904762;23,61904762;52,57142857;-0,182857143
Ricky Rubio;PG;2022;31;34;20;14;0,588;7,410526316;20,37894737;0,611368421;2,863157895;8,589473684;0,570947368;4,378947368;5,052631579;1,438315789;0,673684211;6,231578947;6,905263158;11,11578947;4,378947368;2,357894737;0,336842105;1,347368421;3,705263158;4,884210526;22,06315789;9,094736842;8,421052632;0;167,5789474;0,205473684;0,299789474;0,506947368;0,144842105;17,34736842;11,45263158;12,12631579;46,98947368;0,298105263
Hassan Whiteside;C;2022;32;65;40;25;0,615;8,849162011;13,67597765;1,748379888;0;0;0;4,290502793;6,972067039;1,670614525;6,972067039;13,40782123;20,37988827;1,072625698;2,145251397;0,804469274;4,290502793;1,340782123;7,508379888;6,43575419;21,98882682;9,38547486;37,54189944;0;292,2905028;0,737430168;1,043128492;0,313743017;1,917318436;18,23463687;12,87150838;12,60335196;47,19553073;0,160893855
Will Barton;SF;2022;31;71;41;30;0,577;8,224299065;18,8411215;0,654953271;3,289719626;9,121495327;0,545794393;2,093457944;2,691588785;1,200747664;0,897196262;6,280373832;7,177570093;5,831775701;2,691588785;1,196261682;0,598130841;1,046728972;2,392523364;2,691588785;21,98130841;2,093457944;1,495327103;0;165,0841121;0,191401869;0,267663551;0,254205607;0,254205607;16,89719626;11,21495327;13,1588785;51,88785047;0,139065421
Eric Gordon;SG;2022;33;57;19;38;0,333;7,699658703;16,21843003;0,778156997;3,604095563;8,682593857;0,674948805;2,948805461;3,931740614;1,274539249;0,491467577;2,784982935;3,276450512;4,423208191;3,112627986;0,819112628;0,491467577;0,655290102;1,802047782;2,948805461;21,95221843;-5,078498294;0;0;186,1023891;0,091740614;0,135972696;0,206416382;0,188395904;19,98634812;14,58020478;13,76109215;51,44027304;0,095017065
Jahmi'us Ramsey;SG;2022;20;19;2;17;0,105;8,914285714;21,25714286;2,838857143;2,057142857;6,171428571;1,906285714;2,742857143;4,8;3,428571429;1,371428571;3,428571429;4,8;2,742857143;2,057142857;0,685714286;0,685714286;1,371428571;3,428571429;3,428571429;21,94285714;-7,542857143;0;0;812,5714286;0,466285714;0,699428571;0,486857143;0,624;18,51428571;16,45714286;15,77142857;52,11428571;0,027428571
Eric Paschall;PF;2022;25;58;36;22;0,621;7,559055118;15,49606299;1,833070866;2,645669291;7,181102362;1,398425197;4,157480315;5,669291339;2,898897638;1,88976378;4,913385827;6,803149606;2,267716535;1,88976378;0,755905512;0,377952756;1,511811024;3,401574803;3,779527559;21,92125984;-1,88976378;0;0;420,6614173;0,377952756;0,544251969;0,34015748;0,291023622;17,76377953;14,36220472;13,22834646;48,75590551;0,128503937
Tre Mann;PG;2022;21;60;17;43;0,283;8,210526316;20,63157895;0,827368421;3,368421053;9,473684211;0,757894737;2,315789474;2,947368421;1,669473684;0,842105263;5,052631579;6,105263158;3,157894737;2,526315789;1,684210526;0,421052632;1,263157895;3,578947368;2,526315789;21,89473684;-9,684210526;0;0;235,7894737;0,212631579;0,315789474;0,465263158;0,172631579;17,68421053;15,36842105;10,10526316;52,63157895;0,115789474
Max Strus;SF;2022;26;68;46;22;0,676;7,622317597;17,09871245;0,908497854;5,56223176;13,39055794;0,844635193;1,236051502;1,64806867;1,631587983;0,824034335;5,356223176;6,180257511;2,884120172;1,64806867;0,824034335;0,412017167;0,412017167;3,502145923;2,060085837;21,83690987;5,150214592;0;0;222,695279;0,230729614;0,327553648;0,273991416;0,325493562;17,09871245;11,94849785;12,36051502;39,96566524;0,17304721
Thomas Bryant;C;2022;24;27;8;19;0,296;8,539877301;16,19631902;1,531288344;1,17791411;4,711656442;0,842208589;3,828220859;4,417177914;2,576687117;2,944785276;8,834355828;11,7791411;2,650306748;2,061349693;0,588957055;2,355828221;0,883435583;4,711656442;4,122699387;21,79141104;-8,245398773;0;0;332,1717791;0,550674847;0,800981595;0,288588957;1,289815951;14,13496933;13,54601227;10,89570552;50,06134969;0,10601227
Kemba Walker;PG;2022;32;37;16;21;0,432;7,5;18,75;0,755625;3,75;10,125;0,688125;3;3,5625;1,584375;0,75;4,875;5,625;6,5625;2,4375;1,3125;0,375;0,75;1,875;4,6875;21,75;-9,1875;1,875;1,875;214,6875;0,185625;0,271875;0,40875;0,129375;17,0625;13,3125;15;46,125;0,084375
